ds;city;pres;yhat_pres;yhat_upper_pres;yhat_lower_pres;anomaly_pres;prcp;yhat_prcp;yhat_upper_prcp;yhat_lower_prcp;anomaly_prcp
20.05.2022;Berlin;;1.014.910.508;1.028.849.964;1.000.182.882;0;6;1.118.704.329;4.876.781.595;-300.011.123;1
21.05.2022;Berlin;;1.015.035.017;1.028.311.664;1.001.526.279;0;02. Jan;0.604202481;4.430.879.697;-3.282.645.412;0
22.05.2022;Berlin;;1.015.080.059;1.029.022.955;1.000.511.259;0;0;0.589907124;4.617.121.797;-3.311.727.208;0
23.05.2022;Berlin;;1.015.043.631;1.030.263.105;1.001.779.286;0;0.7;0.508413822;4.312.739.751;-3.577.430.143;0
24.05.2022;Berlin;;1.015.044.378;1.028.677.495;1.000.456.015;0;02. Apr;0.350955791;4.069.242.978;-3.424.443.619;0
25.05.2022;Berlin;;1.015.087.515;1.029.547.566;100.135.579;0;0.2;0.467092548;4.315.776.898;-3.479.651.118;0
26.05.2022;Berlin;;101.578.672;1.030.366.725;1.003.283.128;0;01. Feb;2.128.275.341;6.120.285.965;-1.936.932.522;0
27.05.2022;Berlin;;1.015.001.682;1.028.802.874;1.000.732.237;0;3;0.653994723;4.523.856.308;-3.375.338.545;0
28.05.2022;Berlin;;1.015.090.285;1.028.633.891;1.001.415.939;0;0.8;0.152088768;3.882.507.814;-3.633.596.552;0
29.05.2022;Berlin;;1.015.098.819;1.030.207.875;1.000.256.779;0;01. Jan;0.163191189;3.929.491.435;-3.758.139.841;0
30.05.2022;Berlin;;1.015.026.186;1.028.359.033;1.001.697.615;0;0.1;0.119887687;4.014.477.843;-3.783.251.439;0
31.05.2022;Berlin;;1.014.991.909;1.029.970.831;1.000.675.215;0;01. Mrz;0.013087236;3.762.723.415;-3.523.869.144;0
01.06.2022;Berlin;;1.015.002.032;1.027.906.832;1.001.750.309;0;03. Mai;0.191712815;4.139.667.427;-3.605.258.699;0
02.06.2022;Berlin;;1.014.879.823;1.028.794.576;1.000.629.787;0;0;0.396986057;4.365.288.578;-3.465.674.517;0
03.06.2022;Berlin;;1.014.859.141;102.949.986;1.000.244.123;0;0;0.535047852;4.352.973.251;-3.623.302.573;0
04.06.2022;Berlin;;1.014.924.919;1.028.852.275;999.915.347;0;0;0.124382382;4.108.380.301;-371.041.701;0
05.06.2022;Berlin;;101.491.505;1.029.863.989;9.997.988.395;0;02. Aug;0.233207548;4.261.265.348;-3.583.884.414;0
06.06.2022;Berlin;;1.014.238.479;1.029.738.149;9.999.933.481;0;04. Mrz;1.016.116.485;506.379.705;-2.642.589.492;0
07.06.2022;Berlin;;1.014.785.662;1.029.154.844;1.001.227.086;0;0;0.290275989;4.172.137.271;-340.838.176;0
08.06.2022;Berlin;;1.014.791.893;1.029.299.016;1.001.531.816;0;0.2;0.574179877;4.478.653.388;-3.296.704.644;0
09.06.2022;Berlin;;1.014.670.583;1.028.261.052;1.000.034.758;0;0.1;0.882969007;4.712.401.023;-287.493.201;0
10.06.2022;Berlin;;1.014.655.344;1.028.043.887;1.000.017.508;0;0;1.120.611.189;5.106.526.184;-3.059.106.399;0
11.06.2022;Berlin;;1.014.730.745;1.028.145.698;1.001.625.229;0;0.3;0.803475621;457.677.851;-314.635.329;0
12.06.2022;Berlin;;1.014.734.201;1.028.304.672;1.001.149.238;0;0.2;0.997773961;4.765.426.359;-2.810.874.378;0
13.06.2022;Berlin;;1.014.664.353;102.961.715;1.000.235.569;0;0.4;113.234.842;5.169.032.086;-2.842.443.566;0
14.06.2022;Berlin;;1.014.640.247;1.028.544.105;1.000.803.462;0;0;1.194.421.945;4.937.522.584;-2.465.404.366;0
15.06.2022;Berlin;;1.014.667.261;1.029.505.869;1.000.335.246;0;0;1.529.375.875;5.487.284.067;-2.360.082.872;0
16.06.2022;Berlin;;1.014.567.831;1.029.859.899;1.000.831.171;0;0;1.875.118.295;5.732.843.519;-1.987.920.476;0
17.06.2022;Berlin;;1.014.574.841;1.028.650.956;1.000.752.675;0;0;2.134.782.956;5.832.321.491;-1.712.069.552;0
18.06.2022;Berlin;;1.014.672.148;1.029.411.792;9.997.448.891;0;0;1.824.224.251;5.825.492.929;-2.019.668.431;0
19.06.2022;Berlin;;1.014.696.489;10.285.245;100.055.786;0;03. Aug;2.009.469.378;6.020.447.121;-1.535.958.106;0
20.06.2022;Berlin;;101.464.588;1.029.391.944;1.001.055.022;0;08. Mrz;2.119.509.337;604.802.771;-1.538.285.297;1
21.06.2022;Berlin;;1.014.638.814;1.027.746.106;1.000.870.226;0;0;2.142.043.804;6.056.221.681;-1.931.243.504;0
22.06.2022;Berlin;;1.014.680.204;102.815.795;9.998.446.604;0;0;242.324.545;602.965.764;-1.214.467.943;0
23.06.2022;Berlin;;1.014.592.116;1.028.876.588;100.109.679;0;0;270.210.733;6.386.065.915;-1.218.151.538;0
24.06.2022;Berlin;;1.014.607.174;1.027.712.558;1.000.213.424;0;01. Jun;2.883.113.821;6.595.596.758;-0.838396459;0
25.06.2022;Berlin;;1.014.709.085;1.029.204.432;1.000.805.205;0;03. Aug;2.484.151.217;6.472.822.179;-1.110.003.008;0
26.06.2022;Berlin;;1.014.734.553;1.028.951.808;1.000.792.288;0;0.2;2.572.570.907;6.120.673.134;-1.284.792.549;0
27.06.2022;Berlin;;101.468.167;1.028.627.712;100.034.722;0;01. Mrz;2.579.286.154;6.532.960.958;-1.455.355.784;0
28.06.2022;Berlin;;1.014.669.116;1.028.161.736;1.000.169.066;0;01. Mrz;2.494.020.397;6.179.131.334;-125.170.381;0
29.06.2022;Berlin;;1.014.702.086;1.029.582.113;9.996.400.096;0;0.2;2.665.023.076;6.728.471.458;-1.071.845.522;0
30.06.2022;Berlin;;1.014.603.019;1.027.942.512;1.000.162.851;0;0;2.833.368.019;6.750.636.608;-0.923892307;0
01.07.2022;Berlin;;1.014.604.987;1.029.293.261;1.001.301.155;0;02. Sep;2.905.576.179;6.638.360.059;-107.796.115;0
02.07.2022;Berlin;;10.146.922;1.029.420.702;1.000.846.553;0;0;240.103.023;6.334.168.664;-1.349.883.732;0
03.07.2022;Berlin;;1.014.701.909;1.029.213.398;1.000.972.826;0;0;2.389.344.265;653.805.585;-1.382.909.767;0
04.07.2022;Berlin;;1.014.632.774;1.028.202.523;1.000.689.821;0;0;2.303.072.419;6.114.175.474;-1.545.227.629;0
05.07.2022;Berlin;;1.014.604.051;1.028.079.422;1.000.358.653;0;0.1;2.133.373.539;5.483.558.101;-1.979.807.136;0
06.07.2022;Berlin;;1.014.621.495;1.029.307.331;1.001.400.395;0;2;2.229.699.547;6.166.246.221;-1.793.747.842;0
07.07.2022;Berlin;;1.014.508.074;1.029.732.528;1.000.461.105;0;07. Jun;2.334.072.966;6.359.271.142;-1.367.923.669;1
08.07.2022;Berlin;;101.449.734;1.028.849.002;1.000.065.953;0;0;2.353.695.833;6.343.648.175;-1.404.099.921;0
09.07.2022;Berlin;;1.014.573.924;1.029.174.309;9.998.778.643;0;02. Mrz;1.808.357.681;5.265.313.686;-2.280.393.652;0
10.07.2022;Berlin;;1.014.575.421;1.029.758.935;1.000.190.421;0;0;176.780.589;5.628.883.576;-2.275.568.648;0
11.07.2022;Berlin;;1.014.500.755;1.028.473.743;9.998.856.069;0;0;1.664.461.998;54.235.175;-2.327.784.317;0
12.07.2022;Berlin;;1.014.469.351;1.028.732.305;9.998.506.022;0;0;148.910.074;5.202.835.714;-2.357.984.191;0
13.07.2022;Berlin;;1.014.487.041;1.028.979.962;1.000.906.304;0;0;1.590.558.879;5.522.210.518;-2.291.069.914;0
14.07.2022;Berlin;;1.014.376.772;1.028.563.777;1.000.139.486;0;0;1.710.038.589;5.880.744.498;-214.286.934;0
15.07.2022;Berlin;;1.014.371.987;1.027.657.483;9.997.289.319;0;0;1.753.746.738;5.861.634.904;-208.708.043;0
16.07.2022;Berlin;;1.014.457.116;1.028.570.646;9.997.358.889;0;1;12.403.368;4.950.866.178;-2.722.297.007;0
17.07.2022;Berlin;;1.014.469.477;1.028.863.552;9.993.044.891;0;0;1.238.315.618;5.215.643.736;-25.062.063;0
18.07.2022;Berlin;;1.014.407.645;1.028.380.921;9.999.532.645;0;0;1.178.797.536;5.228.790.343;-2.814.076.428;0
19.07.2022;Berlin;;101.439.064;1.029.293.492;1.000.193.966;0;0;105.122.152;5.233.328.417;-2.819.427.616;0
20.07.2022;Berlin;;1.014.423.849;1.028.023.358;1.000.050.034;0;0;1.203.097.258;5.069.116.296;-2.377.283.054;0
21.07.2022;Berlin;;1.014.329.747;1.028.553.497;9.999.521.404;0;01. Feb;1.374.343.922;5.161.021.215;-2.600.499.846;0
22.07.2022;Berlin;;1.014.341.294;1.029.737.302;9.990.806.926;0;01. Apr;1.469.961.975;5.524.203.673;-2.811.839.619;0
23.07.2022;Berlin;;1.014.442.443;1.027.973.698;9.998.185.236;0;03. Jun;1.007.503.891;4.937.727.107;-2.568.042.799;0
24.07.2022;Berlin;;1.014.470.059;1.028.884.965;1.000.742.673;0;0;1.054.505.259;4.576.508.724;-2.651.395.513;0
25.07.2022;Berlin;;1.014.422.298;1.028.821.826;1.001.535.989;0;03. Jun;1.041.258.197;501.534.779;-2.717.383.122;0
26.07.2022;Berlin;;1.014.417.816;1.028.334.873;9.995.662.259;0;01. Aug;0.956542303;4.784.168.739;-2.907.433.614;0
27.07.2022;Berlin;;1.014.461.696;1.028.087.596;9.995.990.753;0;0;1.147.378.842;49.468.554;-2.537.679.475;0
28.07.2022;Berlin;;1.014.376.184;1.027.916.214;100.003.501;0;0;1.353.371.819;4.996.066.432;-2.606.071.472;0
29.07.2022;Berlin;;1.014.394.089;1.028.533.286;999.992.684;0;0;1.479.376.424;5.278.091.899;-2.582.891.577;0
30.07.2022;Berlin;;10.144.993;1.029.850.995;999.535.655;0;0;1.042.960.991;49.927.561;-3.000.768.487;0
31.07.2022;Berlin;;1.014.528.703;1.029.072.549;9.998.591.434;0;0.2;1.111.824.403;4.754.793.677;-311.552.537;0
01.08.2022;Berlin;;1.014.480.561;1.028.831.676;1.001.833.787;0;0.2;1.116.551.458;4.993.738.745;-2.866.185.778;0
02.08.2022;Berlin;;1.014.473.719;1.029.263.599;1.000.702.748;0;0.1;1.046.322.141;4.738.962.981;-3.020.520.064;0
03.08.2022;Berlin;;1.014.513.523;1.028.378.976;1.000.218.745;0;0;1.248.641.313;5.008.951.646;-2.780.772.827;0
04.08.2022;Berlin;;101.442.255;1.028.448.351;1.000.095.299;0;0;146.365.338;5.540.681.103;-2.180.493.264;0
05.08.2022;Berlin;;1.014.433.991;1.028.218.789;9.996.927.732;0;01. Aug;1.596.783.348;5.380.412.234;-2.568.060.843;0
06.08.2022;Berlin;;1.014.532.162;1.028.961.126;1.000.989.966;0;0;116.617.137;499.281.905;-2.670.952.477;0
07.08.2022;Berlin;;10.145.544;1.027.898.993;9.999.796.807;0;0;1.240.063.661;4.929.343.963;-2.697.073.286;0
08.08.2022;Berlin;;1.014.499.431;1.028.431.639;1.000.029.612;0;0;1.249.543.191;5.036.524.522;-2.665.727.278;0
09.08.2022;Berlin;;1.014.486.561;1.028.019.476;1.000.888.385;0;0;1.184.216.913;5.131.506.779;-2.696.223.417;0
10.08.2022;Berlin;;1.014.521.572;1.029.281.761;9.990.231.639;0;0;1.391.926.788;550.182.025;-2.226.724.111;0
11.08.2022;Berlin;;1.014.427.446;1.028.405.095;1.000.773.813;0;0;1.613.049.759;5.656.775.086;-1.977.013.431;0
12.08.2022;Berlin;;1.014.437.725;1.028.829.073;1.000.387.862;0;0;175.358.149;5.511.952.464;-2.028.536.495;0
13.08.2022;Berlin;;1.014.537.018;1.029.038.094;9.990.469.602;0;0.5;1.331.206.614;4.988.754.036;-2.904.152.993;0
14.08.2022;Berlin;;1.014.562.877;1.029.489.728;9.997.857.437;0;0;1.414.047.886;5.182.475.038;-2.610.162.566;0
15.08.2022;Berlin;;1.014.514.168;1.028.938.725;1.000.108.261;0;07. Jun;1.432.948.277;5.340.797.995;-2.456.111.822;1
16.08.2022;Berlin;;1.014.510.242;1.028.742.465;1.000.029.444;0;0;1.377.167.275;510.630.525;-2.366.528.323;0
17.08.2022;Berlin;;1.014.556.845;1.028.088.824;1.001.176.586;0;0;1.594.105.389;5.132.238.569;-2.603.350.869;0
18.08.2022;Berlin;;1.014.476.821;102.862.532;9.997.220.214;0;11. Mai;182.362.153;5.560.195.028;-2.137.460.364;1
19.08.2022;Berlin;;1.014.503.499;1.028.071.128;9.986.443.049;0;04. Mai;1.970.684.539;5.638.803.341;-2.029.189.766;0
20.08.2022;Berlin;;1.014.621.182;103.020.157;1.000.668.451;0;02. Jan;1.552.825.582;534.918.984;-2.043.198.613;0
21.08.2022;Berlin;;1.014.667.051;1.028.445.046;1.000.322.955;0;0;1.637.553.615;56.901.419;-2.220.790.727;0
22.08.2022;Berlin;;1.014.639.531;1.028.005.282;1.000.781.793;0;0;1.655.116.473;5.820.814.198;-2.106.081.251;0
23.08.2022;Berlin;;1.014.657.486;1.029.152.344;1.000.512.944;0;0;1.594.223.255;5.374.010.993;-221.669.584;0
24.08.2022;Berlin;;1.014.726.136;102.932.473;1.000.595.938;0;0;180.179.403;5.829.767.125;-2.271.550.416;0
25.08.2022;Berlin;;1.014.667.784;1.029.430.986;9.988.861.895;0;0;2.017.300.662;6.080.770.318;-1.921.302.864;0
26.08.2022;Berlin;;1.014.715.209;1.028.723.919;1.000.403.908;0;21. Aug;2.145.439.191;6.304.103.573;-1.742.359.258;1
27.08.2022;Berlin;;1.014.852.182;1.029.078.564;1.000.807.884;0;03. Jan;1.703.599.738;5.494.999.562;-2.363.231.583;0
28.08.2022;Berlin;;1.014.915.378;1.029.768.953;1.002.322.778;0;0.1;1.759.295.489;5.764.097.903;-2.358.301.418;0
29.08.2022;Berlin;;1.014.902.767;1.029.302.214;1.001.441.319;0;0.1;1.742.932.797;5.610.070.677;-2.089.373.607;0
30.08.2022;Berlin;;1.014.932.815;1.030.334.619;1.000.144.702;0;0.2;1.643.537.678;5.405.925.625;-2.213.305.219;0
31.08.2022;Berlin;;1.015.010.421;1.030.712.864;1.000.302.287;0;0;1.808.504.523;5.839.638.801;-2.285.599.532;0
01.09.2022;Berlin;;101.495.765;1.028.898.175;1.001.140.932;0;0;1.977.930.725;5.658.108.975;-1.866.213.453;0
02.09.2022;Berlin;;1.015.007.135;1.030.149.893;1.000.810.305;0;0;2.057.277.787;5.835.327.303;-1.534.363.608;0
03.09.2022;Berlin;;1.015.142.602;1.028.419.242;1.001.312.735;0;0;1.564.825.129;5.379.280.507;-2.375.334.828;0
04.09.2022;Berlin;;1.015.200.782;1.030.040.956;1.000.731.152;0;0;1.569.078.576;5.146.088.775;-2.287.076.971;0
05.09.2022;Berlin;;1.015.179.802;1.029.166.199;100.135.401;0;0;1.501.516.115;5.126.676.755;-2.583.745.925;0
06.09.2022;Berlin;;1.015.198.382;1.029.690.297;1.001.666.809;0;0;13.522.869;5.446.011.641;-2.472.659.147;0
07.09.2022;Berlin;;1.015.261.767;102.943.865;1.001.145.785;0;0.7;146.993.011;5.428.510.757;-2.720.519.236;0
08.09.2022;Berlin;;1.015.192.448;1.029.249.363;1.000.683.648;0;14;1.595.678.255;5.598.128.473;-2.293.441.722;1
09.09.2022;Berlin;;1.015.223.557;102.978.146;9.990.392.655;0;0.1;1.636.086.413;5.492.074.319;-2.280.720.004;0
10.09.2022;Berlin;;1.015.339.375;1.029.148.052;1.001.914.059;0;02. Apr;1.110.454.586;4.841.961.933;-2.521.650.555;0
11.09.2022;Berlin;;1.015.377.225;102.996.833;100.084.665;0;01. Jan;1.088.206.109;4.913.815.616;-2.763.435.805;0
12.09.2022;Berlin;;1.015.335.849;102.983.011;1.000.549.693;0;0;100.160.564;5.107.945.372;-2.899.800.524;0
13.09.2022;Berlin;;101.533.459;1.029.735.259;1.002.607.405;0;01. Mrz;0.841433567;466.915.414;-3.556.626.715;0
14.09.2022;Berlin;;1.015.379.298;1.029.621.245;1.001.027.311;0;0;0.956684218;4.375.395.769;-2.913.350.717;0
15.09.2022;Berlin;;101.529.304;1.029.915.731;9.998.296.058;0;0.1;1.088.853.143;5.093.081.997;-2.642.166.393;0
16.09.2022;Berlin;;101.530.947;10.291.441;100.129.131;0;03. Jan;1.144.555.482;4.955.384.747;-2.718.221.188;0
17.09.2022;Berlin;;1.015.413.326;1.028.978.782;1.001.216.257;0;2;0.642942986;4.370.383.596;-315.173.601;0
18.09.2022;Berlin;;1.015.442.307;1.029.445.106;1.001.481.851;0;03. Mai;0.653082868;4.185.220.489;-3.252.341.361;0
19.09.2022;Berlin;;1.015.395.437;1.029.144.244;1.000.876.216;0;04. Sep;0.60668204;4.543.652.768;-3.326.296.497;1
20.09.2022;Berlin;;1.015.392.239;1.029.109.418;1.000.736.831;0;02. Sep;0.493773464;4.329.839.769;-3.308.435.188;0
21.09.2022;Berlin;;1.015.438.629;1.029.726.085;1.000.761.756;0;0;0.662431707;4.331.042.486;-3.058.821.077;0
22.09.2022;Berlin;;1.015.357.626;1.028.492.961;1.000.352.345;0;0;0.853082519;4.934.778.423;-277.505.391;0
23.09.2022;Berlin;;1.015.382.726;1.029.131.156;1.001.775.683;0;0;0.971147826;4.451.568.012;-3.117.611.367;0
24.09.2022;Berlin;;1.015.498.389;1.029.910.151;1.000.980.315;0;0.2;0.534492993;4.283.496.491;-3.416.161.295;0
25.09.2022;Berlin;;1.015.541.936;103.042.441;100.094.628;0;0.1;0.610838656;4.267.408.152;-3.101.664.626;0
26.09.2022;Berlin;;1.015.511.913;1.029.152.346;1.000.553.173;0;0.3;0.630519755;4.505.631.921;-3.205.646.527;0
27.09.2022;Berlin;;1.015.527.277;1.029.229.513;1.001.664.194;1;05. Apr;0.582207507;4.403.999.223;-3.406.469.819;1
28.09.2022;Berlin;;101.559.331;1.029.485.727;1.001.938.218;1;0.5;0.813264107;4.486.292.131;-2.947.643.998;0
29.09.2022;Berlin;;1.015.532.343;1.028.851.724;100.113.824;0;0;1.062.275.258;4.808.563.987;-2.860.497.294;0
30.09.2022;Berlin;;1.015.577.145;1.030.024.053;1.001.050.954;0;0;1.233.538.336;5.158.828.127;-277.167.579;0
01.10.2022;Berlin;;1.015.711.434;1.029.826.876;1.001.049.414;0;03. Apr;0.843934702;4.864.705.435;-2.902.507.851;0
02.10.2022;Berlin;;1.015.771.792;1.030.086.721;1.002.194.144;0;2;0.960366327;4.866.505.411;-2.831.059.718;0
03.10.2022;Berlin;;1.014.824.357;1.029.626.831;1.000.154.706;0;0.4;1.761.012.437;5.588.496.747;-2.448.749.576;0
04.10.2022;Berlin;;1.015.782.495;1.029.099.033;1.001.257.766;0;0;0.988678494;5.014.728.572;-3.002.111.057;0
05.10.2022;Berlin;;1.015.855.799;103.006.956;1.001.246.589;0;0;1.235.331.646;4.879.635.491;-2.671.469.521;0
06.10.2022;Berlin;;1.015.797.764;1.029.721.458;1.001.535.397;0;0;1.491.671.985;5.271.272.732;-2.261.472.332;0
07.10.2022;Berlin;;1.015.840.725;1.030.362.697;1.002.376.273;0;0;166.219.413;5.476.491.143;-2.077.446.574;0
08.10.2022;Berlin;;1.015.968.075;1.029.898.395;1.000.221.658;0;0.5;1.264.176.622;5.259.130.148;-2.283.013.238;0
09.10.2022;Berlin;;1.016.016.188;1.029.570.447;1.001.533.412;0;0;136.510.372;5.354.297.783;-2.479.103.153;0
10.10.2022;Berlin;;1.015.982.811;1.029.775.291;1.002.260.997;0;0;1.395.424.391;4.931.790.809;-2.447.339.957;0
11.10.2022;Berlin;;1.015.986.277;1.030.189.775;1.001.795.976;0;0;1.344.264.245;5.480.511.328;-2.703.399.745;0
12.10.2022;Berlin;;1.016.031.434;1.029.520.904;1.000.983.734;0;0;1.559.156.791;5.449.713.153;-2.317.356.675;0
13.10.2022;Berlin;;1.015.940.385;1.030.269.411;1.002.108.751;0;0;1.780.358.408;5.673.080.413;-2.093.917.473;0
14.10.2022;Berlin;;1.015.945.885;1.030.473.901;1.001.938.724;0;0.2;1.913.488.318;5.994.447.224;-2.115.882.619;0
15.10.2022;Berlin;;1.016.031.862;1.029.788.743;1.001.791.585;0;0.7;1.476.960.579;507.769.629;-267.499.552;0
16.10.2022;Berlin;;1.016.035.317;1.030.000.412;100.194.121;0;0;1.539.370.927;5.651.111.257;-2.394.147.681;0
17.10.2022;Berlin;;1.015.954.713;1.028.790.037;1.001.625.643;0;0.7;1.532.221.849;5.265.661.558;-2.314.864.707;0
18.10.2022;Berlin;;1.015.909.162;1.028.792.289;1.002.186.436;0;10. Jun;1.445.602.698;5.213.504.975;-2.269.910.802;1
19.10.2022;Berlin;;1.015.904.343;1.030.052.191;1.002.261.108;0;0.1;1.627.892.182;5.633.063.798;-2.120.898.003;0
20.10.2022;Berlin;;1.015.763.216;1.029.589.426;1.001.223.529;0;0.7;1.820.048.509;5.652.669.768;-2.236.167.262;0
21.10.2022;Berlin;;1.015.719.403;1.029.324.362;1.002.137.483;0;2;1.928.229.251;6.195.981.037;-178.608.215;0
22.10.2022;Berlin;;1.015.757.685;1.029.885.123;1.002.345.774;0;0.3;1.471.208.562;5.291.588.541;-2.259.645.304;0
23.10.2022;Berlin;;1.015.715.888;1.029.570.801;1.001.872.924;0;01. Mai;1.517.755.047;5.218.101.098;-23.721.696;0
24.10.2022;Berlin;;1.015.593.247;1.029.823.902;1.001.520.592;0;0.8;1.499.353.968;5.589.906.829;-2.310.228.205;0
25.10.2022;Berlin;;1.015.509.579;1.030.200.031;1.000.345.137;0;01. Jan;1.405.890.681;5.135.837.326;-273.400.102;0
26.10.2022;Berlin;;1.015.471.184;1.030.103.008;1.002.429.382;0;0;1.585.362.574;5.540.804.197;-1.912.118.752;0
27.10.2022;Berlin;;1.015.301.548;1.028.636.071;100.128.532;0;0;1.778.184.507;5.517.213.487;-2.113.876.605;0
28.10.2022;Berlin;;101.523.471;1.029.348.652;1.000.265.359;0;0;1.889.829.363;5.579.424.767;-1.840.269.795;0
29.10.2022;Berlin;;1.015.255.754;1.029.286.537;1.001.197.703;0;0;1.438.270.736;5.145.703.776;-2.682.766.247;0
30.10.2022;Berlin;;1.015.202.691;102.909.478;9.996.501.772;0;0;1.491.390.266;5.490.979.436;-2.415.892.095;0
31.10.2022;Berlin;;1.015.074.816;1.029.822.824;1.001.934.116;0;0;147.973.242;516.833.265;-2.326.812.354;0
01.11.2022;Berlin;;101.499.189;1.028.943.657;1.000.154.307;0;0.3;1.392.222.604;5.078.295.564;-2.594.675.624;0
02.11.2022;Berlin;;1.014.960.038;1.028.615.089;1.000.682.837;0;0;1.575.914.806;5.630.729.714;-2.413.000.437;0
03.11.2022;Berlin;;1.014.802.464;1.029.101.853;1.000.466.517;0;0;1.770.332.649;5.676.455.422;-2.205.744.398;0
04.11.2022;Berlin;;1.014.752.826;1.028.594.417;100.065.822;0;02. Apr;1.880.144.341;5.726.195.439;-1.960.539.116;0
05.11.2022;Berlin;;1.014.795.739;1.029.647.407;1.000.566.304;0;0.4;1.422.637.455;536.823.303;-2.744.489.964;0
06.11.2022;Berlin;;101.476.867;1.028.953.104;9.995.041.287;0;0;1.465.155.001;5.449.539.897;-2.206.426.887;0
07.11.2022;Berlin;;1.014.670.315;1.028.382.371;1.000.959.367;0;0;1.437.874.648;5.634.804.819;-2.323.828.293;0
08.11.2022;Berlin;;1.014.619.787;1.029.501.188;9.997.588.779;0;0.1;132.954.615;5.444.633.844;-2.065.896.961;0
09.11.2022;Berlin;;1.014.622.542;1.028.862.329;1.000.601.503;0;0.7;148.725.249;5.272.311.503;-2.646.121.136;0
10.11.2022;Berlin;;1.014.501.101;102.816.855;1.001.029.336;0;0;1.650.758.116;5.346.750.578;-230.725.298;0
11.11.2022;Berlin;;1.014.488.447;1.027.656.622;9.996.329.742;1;0;1.725.184.415;5.684.421.463;-2.303.062.992;0
12.11.2022;Berlin;;101.456.854;102.986.904;1.001.474.711;1;0;1.228.478.231;4.856.710.139;-27.325.266;0
13.11.2022;Berlin;;1.014.578.226;1.029.138.565;1.000.310.311;0;0;1.228.834.957;5.181.523.779;-2.680.070.393;0
14.11.2022;Berlin;;1.014.515.629;1.028.564.502;1.000.405.368;0;0;1.157.458.325;5.233.879.675;-264.671.709;0
15.11.2022;Berlin;;1.014.499.349;1.029.546.356;9.991.745.339;0;0;100.472.683;4.749.081.857;-2.844.810.802;0
16.11.2022;Berlin;;1.014.534.391;1.029.462.516;9.988.089.078;0;0.1;1.118.560.914;5.082.850.104;-2.811.425.493;0
17.11.2022;Berlin;;1.014.442.903;1.029.490.231;1.000.302.123;0;0.7;1.240.099.169;5.334.396.006;-2.811.701.878;0
18.11.2022;Berlin;;1.014.457.567;1.028.000.057;1.000.934.488;0;0.1;1.275.880.605;4.839.980.711;-2.303.561.487;0
19.11.2022;Berlin;;1.014.562.123;1.028.339.868;1.000.627.997;0;01. Mrz;0.74527191;4.548.896.735;-3.110.441.253;0
20.11.2022;Berlin;;1.014.593.276;1.028.677.558;9.992.022.634;0;0.3;0.717847985;4.736.255.914;-3.006.770.354;0
21.11.2022;Berlin;;1.014.549.079;1.028.233.296;1.000.401.283;0;0;0.626109111;4.544.568.679;-3.243.610.103;0
22.11.2022;Berlin;;1.014.548.137;1.028.577.542;1.001.064.202;0;0;0.461151519;4.230.773.306;-3.666.415.816;0
23.11.2022;Berlin;;1.014.595.522;10.284.965;1.000.542.928;0;0;0.572358752;4.303.469.692;-3.356.615.819;0
24.11.2022;Berlin;;1.014.513.504;1.027.641.913;9.991.539.714;0;0;0.70167919;4.668.407.787;-3.421.979.991;0
25.11.2022;Berlin;;1.014.534.939;1.028.600.428;1.000.743.194;0;02. Apr;0.756231942;4.805.736.139;-2.979.609.092;0
26.11.2022;Berlin;;1.014.643.776;1.029.227.445;1.000.449.687;0;0.4;0.255708956;4.047.019.903;-3.475.976.933;0
27.11.2022;Berlin;;101.467.696;1.028.718.461;1.000.995.339;0;0;0.269736888;4.402.437.812;-3.408.268.068;0
28.11.2022;Berlin;;1.014.632.802;1.027.914.589;1.000.794.199;0;0;0.230582707;395.815.521;-3.663.250.947;0
29.11.2022;Berlin;;1.014.630.175;1.028.610.448;1.000.521.303;0;0.1;0.128820293;3.978.084.148;-352.468.076;0
30.11.2022;Berlin;;1.014.674.422;1.027.779.877;1.000.542.244;0;0;0.313025638;4.254.791.089;-3.403.322.581;0
01.12.2022;Berlin;;1.014.588.074;1.030.224.924;1.001.026.443;0;0.4;0.524066084;4.476.581.373;-3.542.425.409;0
02.12.2022;Berlin;;1.014.604.238;1.029.217.887;9.995.753.299;0;0.2;0.667725581;4.835.119.466;-3.280.129.687;0
03.12.2022;Berlin;;1.014.707.092;1.027.902.189;1.000.978.282;0;0.5;0.262133444;3.923.958.036;-3.672.212.548;0
04.12.2022;Berlin;;1.014.733.789;1.028.927.714;1.001.430.089;0;01. Jan;0.375159505;3.973.065.805;-3.365.479.234;0
05.12.2022;Berlin;;1.014.682.824;1.028.899.646;1.000.511.254;0;01. Mrz;0.437158868;416.664.413;-3.486.174.854;0
06.12.2022;Berlin;;1.014.673.225;102.873.011;1.001.187.944;0;0.7;0.436682508;4.031.701.692;-3.543.834.918;0
07.12.2022;Berlin;;1.014.710.466;1.029.014.098;1.000.530.291;0;01. Aug;0.720220243;4.456.889.749;-2.932.302.242;0
08.12.2022;Berlin;;1.014.617.187;1.028.579.572;1.000.650.101;0;01. Sep;1.026.540.251;4.899.285.089;-294.690.247;0
09.12.2022;Berlin;;1.014.626.579;1.029.805.338;1.000.714.638;0;0;1.259.365.813;4.997.743.753;-278.296.757;0
10.12.2022;Berlin;;1.014.722.893;1.029.747.856;1.000.714.362;0;0;0.934855392;4.761.223.351;-3.359.891.821;0
